Site,Longitude (degE),Latitude (degN),Site Depth (m),published_archival_depth (m),age_model (y BP),d13C (VPDB),d18O (VPDB),Taxon_flag,Ocean_flag(1=Atl.;2=Pac.;3=Ind.)
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.225,36162.5,1.19,3.98,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.26,36360.0,1.26,3.79,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.3,36590.0,1.27,3.64,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.32,36714.0,1.35,3.72,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.325,36745.0,1.35,3.72,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.34,36837.0,1.3,3.58,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.35,36903.0,1.28,3.65,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.36,36967.0,1.03,3.49,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.375,37124.0,1.23,3.12,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.38,37191.0,1.23,3.12,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.39,37355.0,1.29,3.54,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.42,38021.0,1.39,3.65,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.425,38114.99999999999,1.39,3.65,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.44,38368.0,1.58,4.04,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.45,38516.0,1.22,3.32,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.475,38876.0,1.65,4.06,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.48,38948.0,1.65,4.06,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.52,39482.0,1.42,4.01,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.525,39549.5,1.42,4.01,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.55,39886.0,1.38,3.71,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.575,40212.5,1.42,3.75,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.58,40277.0,1.42,3.75,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.6,40536.0,1.31,3.67,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.61,40661.0,1.38,3.7,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.62,40785.0,1.42,3.74,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.625,40839.5,1.42,3.74,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.64,41002.0,1.4,3.7,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.65,41108.0,1.33,3.71,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.66,41205.0,1.32,3.8,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.675,41350.5,1.3,3.68,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.68,41397.0,1.3,3.68,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.72,41791.0,1.52,3.75,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.725,41843.0,1.52,3.75,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.76,42254.0,1.56,3.76,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.775,42490.5,1.49,3.59,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.78,42575.0,1.49,3.59,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.8,42950.0,1.51,3.66,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.82,43229.0,1.57,3.88,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.825,43297.0,1.57,3.88,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.86,43750.0,1.28,3.97,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.875,43938.5,1.05,3.32,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.88,44002.0,1.05,3.32,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.89,44133.0,1.53,4.14,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.93,44895.0,1.27,3.28,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.95,45410.0,1.46,3.59,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.975,46019.5,1.24,3.38,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.98,46136.0,1.24,3.38,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,3.99,46343.0,1.37,3.56,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,4.0,46532.0,1.37,3.46,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,4.01,46692.0,1.3,3.54,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,4.02,46823.0,1.46,3.56,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,4.025,46887.50000000001,1.46,3.56,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,4.05,47171.0,1.32,3.67,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,4.075,47429.0,1.46,4.01,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,4.08,47479.0,1.46,4.01,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,4.1,47679.0,1.33,4.08,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,4.11,47773.0,1.05,3.48,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,4.15,48148.0,1.18,4.01,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,4.22,48833.0,1.64,3.72,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,4.225,48879.99999999999,1.64,3.72,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,4.25,49104.0,1.66,3.72,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,4.47,50887.0,0.82,3.84,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,4.58,51701.0,1.5,3.68,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,4.585,51739.5,1.5,3.68,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,4.6,51854.0,1.46,3.61,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,4.62,52001.0,1.65,3.6,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,4.625,52041.0,1.65,3.6,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,4.675,52434.0,1.41,3.45,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,4.68,52471.0,1.41,3.45,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,4.7,52628.0,1.39,3.33,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,4.72,52784.0,1.5,3.41,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,4.725,52823.0,1.5,3.41,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,4.75,53018.0,1.4,3.46,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,4.775,53213.0,1.14,3.3,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,4.78,53252.0,1.14,3.3,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,4.85,53802.0,1.21,3.19,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,4.87,53964.0,1.27,3.52,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,4.875,54002.5,1.37,3.36,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,4.88,54041.0,1.37,3.36,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,4.9,54192.0,1.36,3.38,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,4.93,54411.0,1.33,3.45,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,4.95,54550.0,1.25,3.3,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,5.0,55008.0,1.44,3.51,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,5.03,55296.0,1.29,3.53,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,5.05,55477.0,1.24,3.46,1.0,1
SO82-5-2,-30.904833,59.18616700000001,1416.0,5.1,55629.0,1.31,3.64,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,0.01,3603.0,0.79,2.81,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,0.07,4763.0,-0.33,2.61,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,0.1,5738.0,0.78,2.705,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,0.13,6691.0,1.15,2.59,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,0.17,8311.0,0.07,2.645,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,0.2,9776.0,0.92,2.86,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,0.23,10221.0,0.34,3.835,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,0.27,10523.0,-0.48,4.15,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,0.3,12162.0,0.07,4.09,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,0.33,14503.0,-0.34,4.15,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,0.37,16229.0,0.025,4.385,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,0.4,17417.0,-0.46,4.56,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,0.43,18812.0,0.11,4.43,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,0.47,19672.0,-0.23,4.54,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,0.5,20162.0,0.07,4.38,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,0.53,20626.0,0.89,2.86,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,0.57,21266.0,0.16,4.39,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,0.6,21821.0,0.18,4.35,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,0.63,22501.0,-0.17,4.375,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,0.67,23426.0,-0.12,4.3,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,0.7,24125.0,0.175,4.275,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,0.73,24818.0,-0.18,4.34,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,0.77,25743.0,0.11,4.245,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,0.8,26436.0,-0.23,4.37,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,0.83,27131.0,0.275,4.275,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,0.86,27737.0,-0.43,4.3,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,0.9,28479.0,0.045,4.115,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,0.93,29054.0,-0.24,4.18,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,0.97,29903.0,-0.25,4.125,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,1.0,30469.0,-0.26,4.16,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,1.03,31012.0,0.16,4.0,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,1.07,31728.0,0.28,3.9,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,1.1,32260.0,0.34,3.985,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,1.13,32811.0,-0.15,3.81,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,1.17,33579.0,0.185,3.95,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,1.2,34103.0,0.56,3.96,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,1.23,34569.0,0.465,3.855,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,1.27,35136.0,0.6,3.92,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,1.3,35566.0,0.635,3.89,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,1.33,36038.0,0.84,3.79,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,1.37,37239.0,0.295,3.825,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,1.4,38219.0,-0.3,4.0,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,1.43,39186.0,0.325,3.95,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,1.47,40388.0,0.51,3.94,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,1.5,41269.0,0.185,3.995,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,1.53,42152.0,0.1,3.84,1.0,1
EW9209_1JPC,-44.195,5.9067,4056.0,1.57,42292.0,0.47,3.905,1.0,1
MD95-2042,-10.17,37.7833,3146.0,0.0,963.0,0.7,2.64,1.0,1
MD95-2042,-10.17,37.7833,3146.0,0.4,1497.0,0.99,2.63,1.0,1
MD95-2042,-10.17,37.7833,3146.0,0.6,2210.0,1.08,2.67,1.0,1
MD95-2042,-10.17,37.7833,3146.0,1.0,3677.0,1.06,2.66,1.0,1
MD95-2042,-10.17,37.7833,3146.0,1.2,4232.0,1.2,2.52,1.0,1
MD95-2042,-10.17,37.7833,3146.0,1.4,4687.0,0.5,2.85,1.0,1
MD95-2042,-10.17,37.7833,3146.0,1.6,5279.0,0.7,2.76,1.0,1
MD95-2042,-10.17,37.7833,3146.0,1.8,6081.0,0.94,2.58,1.0,1
MD95-2042,-10.17,37.7833,3146.0,2.0,6738.0,0.99,2.79,1.0,1
MD95-2042,-10.17,37.7833,3146.0,2.2,7645.0,0.75,2.72,1.0,1
MD95-2042,-10.17,37.7833,3146.0,2.4,8308.0,0.84,2.55,1.0,1
MD95-2042,-10.17,37.7833,3146.0,2.5,8576.0,0.89,2.79,1.0,1
MD95-2042,-10.17,37.7833,3146.0,2.6,8837.0,0.93,3.19,1.0,1
MD95-2042,-10.17,37.7833,3146.0,2.8,9369.0,0.79,2.99,1.0,1
MD95-2042,-10.17,37.7833,3146.0,3.0,11013.0,0.68,2.9,1.0,1
MD95-2042,-10.17,37.7833,3146.0,3.9,13124.0,0.43,3.69,1.0,1
MD95-2042,-10.17,37.7833,3146.0,4.0,13389.0,0.81,3.21,1.0,1
MD95-2042,-10.17,37.7833,3146.0,4.08,13601.0,0.68,3.49,1.0,1
MD95-2042,-10.17,37.7833,3146.0,4.1,13655.0,0.73,3.65,1.0,1
MD95-2042,-10.17,37.7833,3146.0,4.12,13708.0,0.48,3.54,1.0,1
MD95-2042,-10.17,37.7833,3146.0,4.16,13815.0,0.82,3.6,1.0,1
MD95-2042,-10.17,37.7833,3146.0,4.24,14029.0,0.65,3.46,1.0,1
MD95-2042,-10.17,37.7833,3146.0,4.28,14139.0,0.7,3.48,1.0,1
MD95-2042,-10.17,37.7833,3146.0,4.3,14193.0,0.35,3.55,1.0,1
MD95-2042,-10.17,37.7833,3146.0,4.48,14683.0,0.44,3.55,1.0,1
MD95-2042,-10.17,37.7833,3146.0,4.64,15383.0,0.04,3.59,1.0,1
MD95-2042,-10.17,37.7833,3146.0,4.88,15909.0,0.11,3.96,1.0,1
MD95-2042,-10.17,37.7833,3146.0,5.9,17817.0,0.23,4.45,1.0,1
MD95-2042,-10.17,37.7833,3146.0,6.0,18039.0,0.22,4.48,1.0,1
MD95-2042,-10.17,37.7833,3146.0,6.04,18123.0,0.27,4.4,1.0,1
MD95-2042,-10.17,37.7833,3146.0,6.12,18290.0,0.12,4.14,1.0,1
MD95-2042,-10.17,37.7833,3146.0,6.2,18460.0,0.23,4.56,1.0,1
MD95-2042,-10.17,37.7833,3146.0,6.24,18548.0,0.27,4.45,1.0,1
MD95-2042,-10.17,37.7833,3146.0,6.32,18723.0,0.23,4.38,1.0,1
MD95-2042,-10.17,37.7833,3146.0,6.36,18813.0,0.23,4.44,1.0,1
MD95-2042,-10.17,37.7833,3146.0,7.0,20656.0,0.12,4.27,1.0,1
MD95-2042,-10.17,37.7833,3146.0,7.08,20881.0,0.17,4.28,1.0,1
MD95-2042,-10.17,37.7833,3146.0,7.12,20998.0,0.17,4.28,1.0,1
MD95-2042,-10.17,37.7833,3146.0,8.1,23033.0,0.16,4.46,1.0,1
MD95-2042,-10.17,37.7833,3146.0,8.2,23213.0,-0.06,4.09,1.0,1
MD95-2042,-10.17,37.7833,3146.0,8.28,23381.0,0.08,4.31,1.0,1
MD95-2042,-10.17,37.7833,3146.0,8.32,23480.0,0.01,3.89,1.0,1
MD95-2042,-10.17,37.7833,3146.0,8.6,24208.0,0.38,4.44,1.0,1
MD95-2042,-10.17,37.7833,3146.0,8.92,24997.0,0.16,4.13,1.0,1
MD95-2042,-10.17,37.7833,3146.0,9.0,25204.0,-0.22,4.27,1.0,1
MD95-2042,-10.17,37.7833,3146.0,9.4,26184.0,0.21,4.22,1.0,1
MD95-2042,-10.17,37.7833,3146.0,9.52,26406.0,0.3,4.19,1.0,1
MD95-2042,-10.17,37.7833,3146.0,9.6,26555.0,0.27,4.29,1.0,1
MD95-2042,-10.17,37.7833,3146.0,10.0,27292.0,0.23,3.97,1.0,1
MD95-2042,-10.17,37.7833,3146.0,10.4,28315.0,0.25,4.05,1.0,1
MD95-2042,-10.17,37.7833,3146.0,10.48,28563.0,0.08,4.05,1.0,1
MD95-2042,-10.17,37.7833,3146.0,10.52,28696.0,0.14,3.89,1.0,1
MD95-2042,-10.17,37.7833,3146.0,10.56,28823.0,0.11,3.82,1.0,1
MD95-2042,-10.17,37.7833,3146.0,10.64,29071.0,0.35,3.96,1.0,1
MD95-2042,-10.17,37.7833,3146.0,11.04,30183.0,0.04,4.11,1.0,1
MD95-2042,-10.17,37.7833,3146.0,11.16,30539.0,0.11,3.95,1.0,1
MD95-2042,-10.17,37.7833,3146.0,11.2,30661.0,0.33,4.12,1.0,1
MD95-2042,-10.17,37.7833,3146.0,11.36,31143.0,0.11,4.11,1.0,1
MD95-2042,-10.17,37.7833,3146.0,11.52,31570.0,0.2,4.04,1.0,1
MD95-2042,-10.17,37.7833,3146.0,11.56,31677.0,0.4,4.22,1.0,1
MD95-2042,-10.17,37.7833,3146.0,11.6,31784.0,0.62,4.12,1.0,1
MD95-2042,-10.17,37.7833,3146.0,11.96,32886.0,0.56,4.07,1.0,1
MD95-2042,-10.17,37.7833,3146.0,12.0,33022.0,0.21,3.9,1.0,1
MD95-2042,-10.17,37.7833,3146.0,12.04,33250.0,0.59,3.84,1.0,1
MD95-2042,-10.17,37.7833,3146.0,12.08,33402.0,0.34,3.9,1.0,1
MD95-2042,-10.17,37.7833,3146.0,12.16,33692.0,0.37,4.05,1.0,1
MD95-2042,-10.17,37.7833,3146.0,12.2,33815.0,0.73,3.95,1.0,1
MD95-2042,-10.17,37.7833,3146.0,12.24,33930.0,0.58,3.95,1.0,1
MD95-2042,-10.17,37.7833,3146.0,12.32,34166.0,0.59,3.97,1.0,1
MD95-2042,-10.17,37.7833,3146.0,12.48,34596.0,0.45,3.79,1.0,1
MD95-2042,-10.17,37.7833,3146.0,12.5,34650.0,0.71,3.97,1.0,1
MD95-2042,-10.17,37.7833,3146.0,12.6,34947.0,0.49,3.78,1.0,1
MD95-2042,-10.17,37.7833,3146.0,12.64,35076.0,0.37,3.65,1.0,1
MD95-2042,-10.17,37.7833,3146.0,12.7,35267.0,0.16,3.7,1.0,1
MD95-2042,-10.17,37.7833,3146.0,12.72,35334.0,0.21,3.47,1.0,1
MD95-2042,-10.17,37.7833,3146.0,12.88,35942.0,0.63,3.69,1.0,1
MD95-2042,-10.17,37.7833,3146.0,13.0,36418.0,0.51,3.89,1.0,1
MD95-2042,-10.17,37.7833,3146.0,13.04,36570.0,0.59,3.89,1.0,1
MD95-2042,-10.17,37.7833,3146.0,13.08,36721.0,0.52,3.75,1.0,1
MD95-2042,-10.17,37.7833,3146.0,13.12,36866.0,0.25,3.7,1.0,1
MD95-2042,-10.17,37.7833,3146.0,13.16,37017.0,0.64,3.91,1.0,1
MD95-2042,-10.17,37.7833,3146.0,13.2,37171.0,0.62,3.72,1.0,1
MD95-2042,-10.17,37.7833,3146.0,13.24,37325.0,0.45,3.8,1.0,1
MD95-2042,-10.17,37.7833,3146.0,13.28,37479.0,0.68,3.74,1.0,1
MD95-2042,-10.17,37.7833,3146.0,13.4,37960.0,0.71,3.7,1.0,1
MD95-2042,-10.17,37.7833,3146.0,13.64,38828.0,0.04,3.63,1.0,1
MD95-2042,-10.17,37.7833,3146.0,13.76,39232.0,0.03,3.75,1.0,1
MD95-2042,-10.17,37.7833,3146.0,14.0,39979.0,0.34,3.94,1.0,1
MD95-2042,-10.17,37.7833,3146.0,14.16,40492.0,0.36,3.95,1.0,1
MD95-2042,-10.17,37.7833,3146.0,14.28,40907.0,0.48,3.91,1.0,1
MD95-2042,-10.17,37.7833,3146.0,14.32,41046.0,0.47,4.03,1.0,1
MD95-2042,-10.17,37.7833,3146.0,14.64,42367.0,0.48,3.94,1.0,1
MD95-2042,-10.17,37.7833,3146.0,14.68,42535.0,0.6,3.83,1.0,1
MD95-2042,-10.17,37.7833,3146.0,14.72,42710.0,0.68,3.94,1.0,1
MD95-2042,-10.17,37.7833,3146.0,14.76,42888.0,0.62,3.89,1.0,1
MD95-2042,-10.17,37.7833,3146.0,14.8,43072.0,0.62,3.9,1.0,1
MD95-2042,-10.17,37.7833,3146.0,14.84,43258.0,0.42,3.82,1.0,1
MD95-2042,-10.17,37.7833,3146.0,14.92,43659.0,0.37,3.92,1.0,1
MD95-2042,-10.17,37.7833,3146.0,15.04,44289.0,0.51,4.0,1.0,1
MD95-2042,-10.17,37.7833,3146.0,15.08,44487.0,0.41,3.79,1.0,1
MD95-2042,-10.17,37.7833,3146.0,15.12,44683.0,0.63,4.1,1.0,1
MD95-2042,-10.17,37.7833,3146.0,15.16,44867.0,0.56,3.9,1.0,1
MD95-2042,-10.17,37.7833,3146.0,15.28,45430.0,0.69,3.89,1.0,1
MD95-2042,-10.17,37.7833,3146.0,15.32,45631.0,0.66,3.78,1.0,1
MD95-2042,-10.17,37.7833,3146.0,15.36,45838.0,0.78,3.72,1.0,1
MD95-2042,-10.17,37.7833,3146.0,15.44,46240.0,0.76,3.75,1.0,1
MD95-2042,-10.17,37.7833,3146.0,15.52,46661.0,0.07,3.28,1.0,1
MD95-2042,-10.17,37.7833,3146.0,15.72,47795.0,-0.04,3.5,1.0,1
MD95-2042,-10.17,37.7833,3146.0,15.84,48484.0,0.24,3.66,1.0,1
MD95-2042,-10.17,37.7833,3146.0,15.88,48712.0,0.19,3.6,1.0,1
MD95-2042,-10.17,37.7833,3146.0,16.04,49613.0,0.62,4.02,1.0,1
MD95-2042,-10.17,37.7833,3146.0,16.08,49832.0,0.42,3.97,1.0,1
MD95-2042,-10.17,37.7833,3146.0,16.12,50052.0,0.55,4.11,1.0,1
MD95-2042,-10.17,37.7833,3146.0,16.16,50265.0,0.57,3.81,1.0,1
MD95-2042,-10.17,37.7833,3146.0,16.24,50694.0,0.52,4.14,1.0,1
MD95-2042,-10.17,37.7833,3146.0,16.36,51356.0,0.53,3.93,1.0,1
MD95-2042,-10.17,37.7833,3146.0,16.4,51577.0,0.47,3.89,1.0,1
MD95-2042,-10.17,37.7833,3146.0,16.44,51803.0,0.68,3.82,1.0,1
MD95-2042,-10.17,37.7833,3146.0,16.48,52030.0,0.67,3.69,1.0,1
MD95-2042,-10.17,37.7833,3146.0,16.52,52268.0,0.73,3.8,1.0,1
MD95-2042,-10.17,37.7833,3146.0,16.56,52502.0,0.63,3.86,1.0,1
MD95-2042,-10.17,37.7833,3146.0,16.6,52737.0,0.56,3.55,1.0,1
MD95-2042,-10.17,37.7833,3146.0,16.64,52972.0,0.81,3.74,1.0,1
MD95-2042,-10.17,37.7833,3146.0,16.96,54840.0,0.36,3.71,1.0,1
MD95-2042,-10.17,37.7833,3146.0,17.0,55071.0,0.24,3.5,1.0,1
MD95-2042,-10.17,37.7833,3146.0,17.08,55517.0,0.4,3.73,1.0,1
MD95-2042,-10.17,37.7833,3146.0,17.2,56141.0,-0.07,3.46,1.0,1
MD95-2042,-10.17,37.7833,3146.0,17.27,56506.0,0.45,3.95,1.0,1
MD95-2042,-10.17,37.7833,3146.0,17.3,56657.0,0.48,4.01,1.0,1
MD95-2042,-10.17,37.7833,3146.0,17.33,56819.0,0.5,3.81,1.0,1
MD95-2042,-10.17,37.7833,3146.0,17.36,56987.0,0.7,3.94,1.0,1
MD95-2042,-10.17,37.7833,3146.0,17.4,57216.0,0.55,3.92,1.0,1
MD95-2042,-10.17,37.7833,3146.0,17.44,57453.0,0.6,3.8,1.0,1
MD95-2042,-10.17,37.7833,3146.0,17.47,57631.0,0.5,3.76,1.0,1
MD95-2042,-10.17,37.7833,3146.0,17.5,57799.0,0.48,3.76,1.0,1
MD95-2042,-10.17,37.7833,3146.0,17.53,57974.0,0.58,3.87,1.0,1
MD95-2042,-10.17,37.7833,3146.0,17.57,58208.0,0.36,3.56,1.0,1
MD95-2042,-10.17,37.7833,3146.0,17.6,58397.0,0.36,3.55,1.0,1
MD95-2042,-10.17,37.7833,3146.0,17.64,58649.0,0.39,3.79,1.0,1
MD95-2042,-10.17,37.7833,3146.0,17.68,58898.0,0.2,3.72,1.0,1
MD95-2042,-10.17,37.7833,3146.0,17.8,59653.0,0.13,3.41,1.0,1
MD95-2042,-10.17,37.7833,3146.0,18.06,61268.0,-0.17,3.79,1.0,1
MD95-2042,-10.17,37.7833,3146.0,18.27,62544.0,-0.31,3.71,1.0,1
MD95-2042,-10.17,37.7833,3146.0,18.64,64741.0,-0.06,3.99,1.0,1
MD95-2042,-10.17,37.7833,3146.0,18.72,65208.0,0.2,4.19,1.0,1
MD95-2042,-10.17,37.7833,3146.0,19.5,69901.0,-0.05,3.93,1.0,1
MD95-2042,-10.17,37.7833,3146.0,19.53,70084.0,0.26,3.72,1.0,1
MD95-2042,-10.17,37.7833,3146.0,19.7,71183.0,0.46,4.09,1.0,1
MD95-2042,-10.17,37.7833,3146.0,20.03,73567.0,0.37,3.82,1.0,1
MD95-2042,-10.17,37.7833,3146.0,20.11,74203.0,0.56,4.0,1.0,1
MD95-2042,-10.17,37.7833,3146.0,20.14,74437.0,0.73,3.6,1.0,1
MD95-2042,-10.17,37.7833,3146.0,20.17,74668.0,0.65,3.65,1.0,1
MD95-2042,-10.17,37.7833,3146.0,20.2,74892.0,0.94,3.78,1.0,1
MD95-2042,-10.17,37.7833,3146.0,20.23,75097.0,0.73,3.48,1.0,1
MD95-2042,-10.17,37.7833,3146.0,20.27,75383.0,0.81,2.93,1.0,1
MD95-2042,-10.17,37.7833,3146.0,20.33,75824.0,0.57,3.4,1.0,1
MD95-2042,-10.17,37.7833,3146.0,20.37,76140.0,0.35,3.13,1.0,1
MD95-2042,-10.17,37.7833,3146.0,20.47,76966.0,0.4,3.28,1.0,1
MD95-2042,-10.17,37.7833,3146.0,20.5,77211.0,0.4,3.67,1.0,1
MD95-2042,-10.17,37.7833,3146.0,20.56,77684.0,0.81,3.64,1.0,1
MD95-2042,-10.17,37.7833,3146.0,20.6,77806.0,0.57,3.55,1.0,1
NA87-22,-14.7,55.5,2161.0,0.02,449.0,1.01,2.47,1.0,1
