# NOAA Paleoclimatology Program - Paleocean Site Data
# m952042s-tab.txt
# Complete Data
# File Created: 18-Jan-2005
#
#*********************************************************************************
# Please cite the contributor and the original publications when using these data
#*********************************************************************************
#
# Missing Values indicated by '-999'
#
# PI:             Nicholas J. Shackleton
# Core/Site:      MD952042
# Latitude:       37.48.00N	( 37.8)
# Longitude:      10.10.00W	( -10.16667)
# Water Depth(m): 3146
#
# Publications:
#   Shackleton, N.J., M.A. Hall, and E. Vincent. 2000. Phase relationships between
#     millennial scale events 64000 to 24000 years ago. Paleoceanography 15(6):565.
#------------------
#
# Description & Notes:
#   MD952042 High Resolution Oxygen and Carbon Isotope Data.
#   Data precision: better than .1 per mil. Chronostratigraphic information: direct
#   AMS and match to coral ages for events; GRIP Date of data generation: 1996. Please
#   note: tuning to GISP2 60-75 ka (GISP-matched agemod,
revised June 2002 at 68.72
#   ka)
#
# Variables:
#             depth         Depth (cm)
#             yrBP GRIP     radiocarbon years B.P. (Libby half-life; B.P. = 1950)
#             yrBP GISP     radiocarbon years B.P. (Libby half-life; B.P. = 1950)
#             d13Ch.eleg    delta C13 PDB (Hoeglundina elegans)
#             d18Ocwuell_corr             delta O18 PDB (benthic foraminifers) corrected to compare with Uvigerina spp.
#             d18Oh.eleg    delta O18 PDB (Hoeglundina elegans)
#             d13Cp.wuell   delta C13 PDB (Planulina wuellerstorfi)
#             d18Op.wuell   delta O18 PDB (Planulina wuellerstorfi)
#             d13Cg.bull    delta C13 PDB (Globigerina bulloides)
#             d18Og.bull    delta O18 PDB (Globigerina bulloides)
#             d13Cg.affin   delta C13 PDB (Globobulimina affinis)
#             d18Og.affin   delta O18 PDB (Globobulimina affinis)
#             d13Ccibid     delta C13 PDB (Cibicidoides sp.)
#             d18Ocibid     delta O18 PDB (Cibicidoides sp.)
#             d13Cu.pereg   delta C13 PDB (Uvigerina peregrina)
#             d18Ou.pereg   delta O18 PDB (Uvigerina peregrina)
#             d13Cm.barle   delta C13 PDB (Melonis barleanum)
#             d18Om.barle   delta O18 PDB (Melonis barleanum)
#
# CORE: MD952042
depth	yrBP GRIP	yrBP GISP	d13Ch.eleg	d18Ocwuell_corr	d18Oh.eleg	d13Cp.wuell	d18Op.wuell	d13Cg.bull	d18Og.bull	d13Cg.affin	d18Og.affin	d13Ccibid	d18Ocibid	d13Cu.pereg	d18Ou.pereg	d13Cm.barle	d18Om.barle	notes
2396	-999	-999	-999	4.22	-999	0.02	3.58	-999	-999	-999	-999	0.02	3.58	-999	-999	-999	-999	MD95-2042M99/0469
2396	-999	-999	-999	4	-999	-999	-999	-999	-999	-999	-999	-0.88	4.15	-0.88	4.15	-999	-999	MD95-2042M99/0468
2396	-999	-999	-999	-999	-999	-999	-999	-1.21	1.49	-999	-999	-999	-999	-999	-999	-999	-999	S98/3942
2400	-999	-999	-999	-999	-999	-999	-999	-1.17	2.11	-999	-999	-999	-999	-999	-999	-999	-999	S95/4001
2404	-999	-999	-999	4.33	-999	0.4	3.69	-999	-999	-999	-999	0.4	3.69	-999	-999	-999	-999	MD95-2042M99/0472
2404	-999	-999	-999	4.38	-999	0.33	3.74	-999	-999	-999	-999	0.33	3.74	-999	-999	-999	-999	MD95-2042M99/0471
2404	-999	-999	-999	3.94	-999	-999	-999	-999	-999	-999	-999	-1.07	4.09	-1.07	4.09	-999	-999	MD95-2042M99/0470
2404	-999	-999	-999	-999	-999	-999	-999	-0.88	2.12	-999	-999	-999	-999	-999	-999	-999	-999	S98/3943
2408	-999	-999	-999	4.26	-999	0.27	3.62	-999	-999	-999	-999	0.27	3.62	-999	-999	-999	-999	MD95-2042M99/0475
2408	-999	-999	-999	4.22	-999	0.13	3.58	-999	-999	-999	-999	0.13	3.58	-999	-999	-999	-999	MD95-2042M99/0476
2408	-999	-999	-999	4.27	-999	-999	-999	-999	-999	-999	-999	-0.81	4.42	-0.81	4.42	-999	-999	MD95-2042M99/0473
2408	-999	-999	-999	-999	-999	-999	-999	-0.87	1.83	-999	-999	-999	-999	-999	-999	-999	-999	S98/3944
2410	-999	-999	-999	-999	-999	-999	-999	-0.39	1.01	-999	-999	-999	-999	-999	-999	-999	-999	P96/876
2412	-999	-999	-999	4.32	-999	0.46	3.68	-999	-999	-999	-999	0.46	3.68	-999	-999	-999	-999	MD95-2042M99/0480
2412	-999	-999	-999	4.25	-999	0.28	3.61	-999	-999	-999	-999	0.28	3.61	-999	-999	-999	-999	MD95-2042M99/0479
2412	-999	-999	-999	4.19	-999	-999	-999	-999	-999	-999	-999	-0.59	4.34	-0.59	4.34	-999	-999	MD95-2042M99/0478
2412	-999	-999	-999	4.29	-999	-999	-999	-999	-999	-999	-999	-0.72	4.44	-0.72	4.44	-999	-999	MD95-2042M99/0477
2416	-999	-999	-999	4.32	-999	0.36	3.68	-999	-999	-999	-999	0.36	3.68	-999	-999	-999	-999	MD95-2042M99/1403
2416	-999	-999	-999	4.14	-999	0.39	3.5	-999	-999	-999	-999	0.39	3.5	-999	-999	-999	-999	MD95-2042M99/1371
2416	-999	-999	-999	3.82	-999	-999	-999	-999	-999	-999	-999	-0.57	3.97	-0.57	3.97	-999	-999	MD95-2042M99/1404
2416	-999	-999	-999	-999	-999	-999	-999	-1.12	1.2	-999	-999	-999	-999	-999	-999	-999	-999	S98/3946
2420	-999	-999	-999	4.19	-999	0.39	3.55	-999	-999	-999	-999	0.39	3.55	-999	-999	-999	-999	MD95-2042M99/1965
2420	-999	-999	-999	3.95	-999	-999	-999	-999	-999	-999	-999	-0.79	4.1	-0.79	4.1	-999	-999	MD95-2042M99/1966
2420	-999	-999	-999	-999	-999	-999	-999	-1.33	1.39	-999	-999	-999	-999	-999	-999	-999	-999	S95/4002
2424	-999	-999	-999	4.11	-999	0.35	3.47	-999	-999	-999	-999	0.35	3.47	-999	-999	-999	-999	MD95-2042M99/1372
2424	-999	-999	-999	4.2	-999	0.35	3.56	-999	-999	-999	-999	0.35	3.56	-999	-999	-999	-999	MD95-2042M99/1401
2424	-999	-999	-999	4.13	-999	-999	-999	-999	-999	-999	-999	-0.39	4.28	-0.39	4.28	-999	-999	MD95-2042M99/1402
2424	-999	-999	-999	-999	-999	-999	-999	-1.09	0.83	-999	-999	-999	-999	-999	-999	-999	-999	S98/3947
2428	-999	-999	-999	4.29	-999	0.22	3.65	-999	-999	-999	-999	0.22	3.65	-999	-999	-999	-999	MD95-2042M99/1373
2428	-999	-999	-999	4.09	-999	-999	-999	-999	-999	-999	-999	-0.49	4.24	-0.49	4.24	-999	-999	MD95-2042M99/1400
2428	-999	-999	-999	-999	-999	-999	-999	-1.04	1.13	-999	-999	-999	-999	-999	-999	-999	-999	S98/3948
2432	-999	-999	-999	4.12	-999	0.66	3.48	-999	-999	-999	-999	0.66	3.48	-999	-999	-999	-999	MD95-2042M99/1374
2432	-999	-999	-999	4.08	-999	-999	-999	-999	-999	-999	-999	-0.56	4.23	-0.56	4.23	-999	-999	MD95-2042M99/1399
2432	-999	-999	-999	-999	-999	-999	-999	-1.27	1	-999	-999	-999	-999	-999	-999	-999	-999	S98/3949
2436	-999	-999	-999	4.09	-999	0.44	3.45	-999	-999	-999	-999	0.44	3.45	-999	-999	-999	-999	MD95-2042M99/1375
2436	-999	-999	-999	3.98	-999	0.57	3.34	-999	-999	-999	-999	0.57	3.34	-999	-999	-999	-999	MD95-2042M99/1398
2436	-999	-999	-999	-999	-999	-999	-999	-1.48	0.59	-999	-999	-999	-999	-999	-999	-999	-999	S98/3950
2440	-999	-999	-999	3.94	-999	-999	-999	-999	-999	-999	-999	-0.78	4.09	-0.78	4.09	-999	-999	MD95-2042M99/1967
2440	-999	-999	-999	-999	-999	-999	-999	-1.35	1.06	-999	-999	-999	-999	-999	-999	-999	-999	S95/4003
2442	-999	-999	-999	-999	-999	-999	-999	-1.12	1.28	-999	-999	-999	-999	-999	-999	-999	-999	S98/3951
2444	-999	-999	-999	4.02	-999	0.55	3.38	-999	-999	-999	-999	0.55	3.38	-999	-999	-999	-999	MD95-2042M99/1376
2444	-999	-999	-999	4	-999	0.47	3.36	-999	-999	-999	-999	0.47	3.36	-999	-999	-999	-999	MD95-2042M99/1397
2444	-999	-999	-999	3.87	-999	-999	-999	-999	-999	-999	-999	-0.49	4.02	-0.49	4.02	-999	-999	MD95-2042M99/1396
2448	-999	-999	-999	3.94	-999	0.49	3.3	-999	-999	-999	-999	0.49	3.3	-999	-999	-999	-999	MD95-2042M99/1377
2448	-999	-999	-999	3.84	-999	-999	-999	-999	-999	-999	-999	-0.48	3.99	-0.48	3.99	-999	-999	MD95-2042M99/1395
2448	-999	-999	-999	-999	-999	-999	-999	-1.32	0.93	-999	-999	-999	-999	-999	-999	-999	-999	S98/3952
2452	-999	-999	-999	3.65	-999	0.36	3.01	-999	-999	-999	-999	0.36	3.01	-999	-999	-999	-999	MD95-2042M99/1393
2452	-999	-999	-999	4	-999	0.57	3.36	-999	-999	-999	-999	0.57	3.36	-999	-999	-999	-999	MD95-2042M99/1378
2452	-999	-999	-999	3.8	-999	-999	-999	-999	-999	-999	-999	-0.41	3.95	-0.41	3.95	-999	-999	MD95-2042M99/1394
2452	-999	-999	-999	-999	-999	-999	-999	-1.11	1	-999	-999	-999	-999	-999	-999	-999	-999	M99/5107
2456	-999	-999	-999	3.78	-999	0.56	3.14	-999	-999	-999	-999	0.56	3.14	-999	-999	-999	-999	MD95-2042M99/1392
2456	-999	-999	-999	3.93	-999	0.59	3.29	-999	-999	-999	-999	0.59	3.29	-999	-999	-999	-999	MD95-2042M99/1379
2456	-999	-999	-999	3.66	-999	-999	-999	-999	-999	-999	-999	-0.45	3.81	-0.45	3.81	-999	-999	MD95-2042M99/1391
2456	-999	-999	-999	-999	-999	-999	-999	-1.26	0.89	-999	-999	-999	-999	-999	-999	-999	-999	S98/3954
2460	-999	-999	-999	3.81	-999	0.5	3.17	-999	-999	-999	-999	0.5	3.17	-999	-999	-999	-999	MD95-2042M99/1968
2460	-999	-999	-999	3.74	-999	-999	-999	-999	-999	-999	-999	-0.63	3.89	-0.63	3.89	-999	-999	MD95-2042M99/1969
2460	-999	-999	-999	-999	-999	-999	-999	-1.39	1	-999	-999	-999	-999	-999	-999	-999	-999	S95/4004
2464	-999	-999	-999	4.03	-999	0.47	3.39	-999	-999	-999	-999	0.47	3.39	-999	-999	-999	-999	MD95-2042M99/1380
2464	-999	-999	-999	3.8	-999	0.63	3.16	-999	-999	-999	-999	0.63	3.16	-999	-999	-999	-999	MD95-2042M99/1390
2464	-999	-999	-999	-999	-999	-999	-999	-1.39	1.04	-999	-999	-999	-999	-999	-999	-999	-999	S98/3955
2468	-999	-999	-999	3.69	-999	0.38	3.05	-999	-999	-999	-999	0.38	3.05	-999	-999	-999	-999	MD95-2042M99/1389
2468	-999	-999	-999	-999	-999	-999	-999	-1.54	0.78	-999	-999	-999	-999	-999	-999	-999	-999	S98/3956
2472	-999	-999	-999	3.69	-999	0.51	3.05	-999	-999	-999	-999	0.51	3.05	-999	-999	-999	-999	MD95-2042M99/1405
2472	-999	-999	-999	-999	-999	-999	-999	-1.49	0.7	-999	-999	-999	-999	-999	-999	-999	-999	S98/3957
2476	-999	-999	-999	3.69	-999	0.62	3.05	-999	-999	-999	-999	0.62	3.05	-999	-999	-999	-999	MD95-2042M99/1406
2476	-999	-999	-999	-999	-999	-999	-999	-1.39	0.64	-999	-999	-999	-999	-999	-999	-999	-999	S98/3958
2479	-999	-999	-999	3.71	-999	0.64	3.07	-999	-999	-999	-999	0.64	3.07	-999	-999	-999	-999	MD95-2042M99/1970
2480	-999	-999	-999	-999	-999	-999	-999	-1.62	0.82	-999	-999	-999	-999	-999	-999	-999	-999	S95/4005
2484	-999	-999	-999	3.36	-999	0.65	2.72	-999	-999	-999	-999	0.65	2.72	-999	-999	-999	-999	MD95-2042M99/1407
2484	-999	-999	-999	-999	-999	-999	-999	-1.22	0.73	-999	-999	-999	-999	-999	-999	-999	-999	S98/3959
2488	-999	-999	-999	3.45	-999	0.37	2.81	-999	-999	-999	-999	0.37	2.81	-999	-999	-999	-999	MD95-2042M99/1408
2488	-999	-999	-999	-999	-999	-999	-999	-1.34	0.46	-999	-999	-999	-999	-999	-999	-999	-999	M99/5106
2492	116000	116000	-999	3.28	-999	0.78	2.64	-999	-999	-999	-999	0.78	2.64	-999	-999	-999	-999	MD95-2042M99/1409
2492	116000	116000	-999	-999	-999	-999	-999	-1.24	0.39	-999	-999	-999	-999	-999	-999	-999	-999	S98/3961
2496	-999	-999	-999	3.34	-999	0.52	2.7	-999	-999	-999	-999	0.52	2.7	-999	-999	-999	-999	MD95-2042M99/1410
2496	-999	-999	-999	-999	-999	-999	-999	-1.32	0.35	-999	-999	-999	-999	-999	-999	-999	-999	S98/3962
2500	-999	-999	-999	3.22	-999	0.64	2.58	-999	-999	-999	-999	0.64	2.58	-999	-999	-999	-999	MD95-2042M99/1871
2500	-999	-999	-999	-999	-999	-999	-999	-1.41	0.5	-999	-999	-999	-999	-999	-999	-999	-999	S95/4006
2504	-999	-999	-999	3.22	-999	0.69	2.58	-999	-999	-999	-999	0.69	2.58	-999	-999	-999	-999	MD95-2042M99/1411
2504	-999	-999	-999	-999	-999	-999	-999	-1.5	0.19	-999	-999	-999	-999	-999	-999	-999	-999	S98/3963
2508	-999	-999	-999	3.27	-999	0.78	2.63	-999	-999	-999	-999	0.78	2.63	-999	-999	-999	-999	MD95-2042M99/1412
2508	-999	-999	-999	-999	-999	-999	-999	-1.26	0.22	-999	-999	-999	-999	-999	-999	-999	-999	S98/3964
2512	-999	-999	-999	3.25	-999	0.8	2.61	-999	-999	-999	-999	0.8	2.61	-999	-999	-999	-999	MD95-2042M99/1413
2512	-999	-999	-999	-999	-999	-999	-999	-1.53	0.04	-999	-999	-999	-999	-999	-999	-999	-999	S98/3965
2516	-999	-999	-999	3.03	-999	0.85	2.39	-999	-999	-999	-999	0.85	2.39	-999	-999	-999	-999	MD95-2042M99/1414
2516	-999	-999	-999	-999	-999	-999	-999	-1.36	0.18	-999	-999	-999	-999	-999	-999	-999	-999	M99/5108
2516	-999	-999	-999	-999	-999	-999	-999	-1.58	0.18	-999	-999	-999	-999	-999	-999	-999	-999	M99/5109
2520	-999	-999	-999	3.22	-999	0.73	2.58	-999	-999	-999	-999	0.73	2.58	-999	-999	-999	-999	MD95-2042M99/1872
2520	-999	-999	-999	-999	-999	-999	-999	-2.04	0.15	-999	-999	-999	-999	-999	-999	-999	-999	S95/4007
2524	-999	-999	-999	3.14	-999	0.87	2.5	-999	-999	-999	-999	0.87	2.5	-999	-999	-999	-999	MD95-2042M99/1420
2524	-999	-999	-999	3.21	-999	0.73	2.57	-999	-999	-999	-999	0.73	2.57	-999	-999	-999	-999	MD95-2042M99/1415
2524	-999	-999	-999	-999	-999	-999	-999	-1.71	0.34	-999	-999	-999	-999	-999	-999	-999	-999	S98/3967
2528	-999	-999	-999	3.19	-999	0.82	2.55	-999	-999	-999	-999	0.82	2.55	-999	-999	-999	-999	MD95-2042M99/1416
2528	-999	-999	-999	-999	-999	-999	-999	-1.74	0.03	-999	-999	-999	-999	-999	-999	-999	-999	S98/3968
2532	-999	-999	-999	3.11	-999	0.77	2.47	-999	-999	-999	-999	0.77	2.47	-999	-999	-999	-999	MD95-2042M99/1417
2532	-999	-999	-999	-999	-999	-999	-999	-1.77	0.2	-999	-999	-999	-999	-999	-999	-999	-999	S98/3969
2536	-999	-999	-999	3.12	-999	0.67	2.48	-999	-999	-999	-999	0.67	2.48	-999	-999	-999	-999	MD95-2042M99/1418
2540	-999	-999	-999	3.08	-999	0.55	2.44	-999	-999	-999	-999	0.55	2.44	-999	-999	-999	-999	MD95-2042M99/1873
2540	-999	-999	-999	-999	-999	-999	-999	-2.04	0.25	-999	-999	-999	-999	-999	-999	-999	-999	S95/4008
2544	-999	-999	-999	3.25	-999	0.74	2.61	-999	-999	-999	-999	0.74	2.61	-999	-999	-999	-999	MD95-2042M99/1419
2544	-999	-999	-999	2.98	-999	0.59	2.34	-999	-999	-999	-999	0.59	2.34	-999	-999	-999	-999	MD95-2042M99/1891
2548	-999	-999	-999	2.98	-999	0.5	2.34	-999	-999	-999	-999	0.5	2.34	-999	-999	-999	-999	MD95-2042M99/1421
2548	-999	-999	-999	3.18	-999	0.83	2.54	-999	-999	-999	-999	0.83	2.54	-999	-999	-999	-999	MD95-2042M99/1892
2552	-999	-999	-999	3.04	-999	0.55	2.4	-999	-999	-999	-999	0.55	2.4	-999	-999	-999	-999	MD95-2042M99/1422
2552	-999	-999	-999	-999	-999	-999	-999	-1.65	0.13	-999	-999	-999	-999	-999	-999	-999	-999	S98/1669
2556	-999	-999	-999	3.16	-999	0.65	2.52	-999	-999	-999	-999	0.65	2.52	-999	-999	-999	-999	MD95-2042M99/1423
2556	-999	-999	-999	-999	-999	-999	-999	-1.56	0.13	-999	-999	-999	-999	-999	-999	-999	-999	S98/1670
2560	-999	-999	-999	2.92	-999	0.45	2.28	-999	-999	-999	-999	0.45	2.28	-999	-999	-999	-999	MD95-2042M99/1874
2560	-999	-999	-999	-999	-999	-999	-999	-1.8	0.19	-999	-999	-999	-999	-999	-999	-999	-999	S95/4009
2564	-999	-999	-999	3.05	-999	0.24	2.41	-999	-999	-999	-999	0.24	2.41	-999	-999	-999	-999	MD95-2042M99/1424
2564	-999	-999	-999	-999	-999	-999	-999	-1.79	0.35	-999	-999	-999	-999	-999	-999	-999	-999	S98/1671
2568	-999	-999	-999	3.23	-999	0.27	2.59	-999	-999	-999	-999	0.27	2.59	-999	-999	-999	-999	MD95-2042M99/1425
2568	-999	-999	-999	-999	-999	-999	-999	-1.8	0.17	-999	-999	-999	-999	-999	-999	-999	-999	S98/1672
2572	-999	-999	-999	3.13	-999	0.16	2.49	-999	-999	-999	-999	0.16	2.49	-999	-999	-999	-999	MD95-2042M99/1426
2572	-999	-999	-999	-999	-999	-999	-999	-0.3	0.97	-999	-999	-999	-999	-999	-999	-999	-999	S98/1673
2576	-999	-999	-999	3.06	-999	-999	-999	-999	-999	-2.25	3.36	-2.25	3.36	-999	-999	-999	-999	MD95-2042M99/1428
2576	-999	-999	-999	3.33	-999	-999	-999	-999	-999	-999	-999	-1.7	2.93	-999	-999	-1.7	2.93	MD95-2042M99/1427
2576	-999	-999	-999	-999	-999	-999	-999	-0.62	1.02	-999	-999	-999	-999	-999	-999	-999	-999	S98/1674
2580	128000	128000	-999	3.37	-999	-999	-999	-999	-999	-1.84	3.67	-1.84	3.67	-999	-999	-999	-999	MD95-2042M99/1875
2580	128000	128000	-999	-999	-999	-999	-999	-0.8	1.13	-999	-999	-999	-999	-999	-999	-999	-999	S95/4010
2584	-999	-999	-999	3.45	-999	-999	-999	-999	-999	-1.76	3.75	-1.76	3.75	-999	-999	-999	-999	MD95-2042M99/1430
2584	-999	-999	-999	3.59	-999	-999	-999	-999	-999	-999	-999	-1.54	3.19	-999	-999	-1.54	3.19	MD95-2042M99/1429
2584	-999	-999	-999	-999	-999	-999	-999	-0.58	1.18	-999	-999	-999	-999	-999	-999	-999	-999	S98/1675
2588	-999	-999	-999	3.51	-999	-999	-999	-999	-999	-999	-999	-1.58	3.11	-999	-999	-1.58	3.11	MD95-2042M99/1432
2588	-999	-999	-999	3.59	-999	-0.06	2.95	-999	-999	-999	-999	-0.06	2.95	-999	-999	-999	-999	MD95-2042M99/1431
2588	-999	-999	-999	-999	-999	-999	-999	-0.56	1.18	-999	-999	-999	-999	-999	-999	-999	-999	S98/1676
2592	-999	-999	-999	3.51	-999	-999	-999	-999	-999	-999	-999	-1.57	3.11	-999	-999	-1.57	3.11	MD95-2042M99/1434
2592	-999	-999	-999	3.47	-999	-0.32	2.83	-999	-999	-999	-999	-0.32	2.83	-999	-999	-999	-999	MD95-2042M99/1433
2592	-999	-999	-999	-999	-999	-999	-999	-0.56	1.16	-999	-999	-999	-999	-999	-999	-999	-999	S98/1677
2594	129100	129100	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	BOTH GRIP & GISP
2596	-999	-999	-999	3.6	-999	-999	-999	-999	-999	-2.13	3.9	-2.13	3.9	-999	-999	-999	-999	MD95-2042M99/1436
2596	-999	-999	-999	3.75	-999	-999	-999	-999	-999	-999	-999	-1.38	3.35	-999	-999	-1.38	3.35	MD95-2042M99/1435
2596	-999	-999	-999	-999	-999	-999	-999	-0.65	0.97	-999	-999	-999	-999	-999	-999	-999	-999	S98/1678
2600	-999	-999	-999	3.51	-999	-999	-999	-999	-999	-2.03	3.81	-2.03	3.81	-999	-999	-999	-999	MD95-2042M99/1876
2600	-999	-999	-999	-999	-999	-999	-999	-1.37	1.14	-999	-999	-999	-999	-999	-999	-999	-999	S95/4011
2604	-999	-999	-999	3.7	-999	-999	-999	-999	-999	-999	-999	-1.78	3.3	-999	-999	-1.78	3.3	MD95-2042M99/1437
2604	-999	-999	-999	-999	-999	-999	-999	-0.92	1	-999	-999	-999	-999	-999	-999	-999	-999	S98/1679
2608	-999	-999	-999	3.69	-999	-999	-999	-999	-999	-999	-999	-1.69	3.29	-999	-999	-1.69	3.29	MD95-2042M99/1438
2608	-999	-999	-999	-999	-999	-999	-999	-0.98	1.19	-999	-999	-999	-999	-999	-999	-999	-999	S98/1680
2612	-999	-999	-999	3.93	-999	-999	-999	-999	-999	-999	-999	-1.66	3.53	-999	-999	-1.66	3.53	MD95-2042M99/1439
2612	-999	-999	-999	-999	-999	-999	-999	-0.96	1.6	-999	-999	-999	-999	-999	-999	-999	-999	S98/1681
2616	-999	-999	-999	3.95	-999	-999	-999	-999	-999	-999	-999	-1.64	3.55	-999	-999	-1.64	3.55	MD95-2042M99/1440
2616	-999	-999	-999	-999	-999	-999	-999	-0.97	1.57	-999	-999	-999	-999	-999	-999	-999	-999	S98/1682
2620	-999	-999	-999	3.98	-999	-999	-999	-999	-999	-2.49	4.28	-2.49	4.28	-999	-999	-999	-999	MD95-2042M99/1877
2620	-999	-999	-999	3.93	-999	-0.24	3.29	-999	-999	-999	-999	-0.24	3.29	-999	-999	-999	-999	MD95-2042M99/1878
2620	-999	-999	-999	-999	-999	-999	-999	-1.07	1.88	-999	-999	-999	-999	-999	-999	-999	-999	S95/4012
2624	-999	-999	-999	4.09	-999	-999	-999	-999	-999	-999	-999	-1.7	3.69	-999	-999	-1.7	3.69	MD95-2042M99/1442
2624	-999	-999	-999	3.81	-999	-0.04	3.17	-999	-999	-999	-999	-0.04	3.17	-999	-999	-999	-999	MD95-2042M99/1441
2624	-999	-999	-999	-999	-999	-999	-999	-0.67	1.97	-999	-999	-999	-999	-999	-999	-999	-999	S98/1683
2626	132000	132000	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	-999	BOTH GRIP & GISP
2628	-999	-999	-999	4.2	-999	-999	-999	-999	-999	-999	-999	-1.65	3.8	-999	-999	-1.65	3.8	MD95-2042M99/1444
2628	-999	-999	-999	4.02	-999	-0.03	3.38	-999	-999	-999	-999	-0.03	3.38	-999	-999	-999	-999	MD95-2042M99/1443
2628	-999	-999	-999	-999	-999	-999	-999	-0.94	1.96	-999	-999	-999	-999	-999	-999	-999	-999	S98/1684
2632	-999	-999	-999	3.9	-999	-0.3	3.26	-999	-999	-999	-999	-0.3	3.26	-999	-999	-999	-999	MD95-2042M99/1445
2632	-999	-999	-999	-999	-999	-999	-999	-0.88	2.29	-999	-999	-999	-999	-999	-999	-999	-999	S98/1685
2636	-999	-999	-999	4.11	-999	-999	-999	-999	-999	-999	-999	-1.92	3.71	-999	-999	-1.92	3.71	MD95-2042M99/1446
2636	-999	-999	-999	4.25	-999	-0.37	3.61	-999	-999	-999	-999	-0.37	3.61	-999	-999	-999	-999	MD95-2042M99/1447
2636	-999	-999	-999	-999	-999	-999	-999	-1.02	2.17	-999	-999	-999	-999	-999	-999	-999	-999	S98/1686
2640	-999	-999	-999	4.3	-999	-999	-999	-999	-999	-2.1	4.6	-2.1	4.6	-999	-999	-999	-999	MD95-2042M99/1879
2640	-999	-999	-999	4.38	-999	-0.16	3.74	-999	-999	-999	-999	-0.16	3.74	-999	-999	-999	-999	MD95-2042M99/1880
2640	-999	-999	-999	-999	-999	-999	-999	-1.16	2.36	-999	-999	-999	-999	-999	-999	-999	-999	S95/4013
2644	-999	-999	-999	4.44	-999	0.03	3.8	-999	-999	-999	-999	0.03	3.8	-999	-999	-999	-999	MD95-2042M99/1448
2644	-999	-999	-999	-999	-999	-999	-999	-1.06	2.21	-999	-999	-999	-999	-999	-999	-999	-999	S98/1687
2648	-999	-999	-999	4.5	-999	-0.08	3.86	-999	-999	-999	-999	-0.08	3.86	-999	-999	-999	-999	MD95-2042M99/1449
2648	-999	-999	-999	-999	-999	-999	-999	-0.73	2.14	-999	-999	-999	-999	-999	-999	-999	-999	S98/1688
2652	-999	-999	-999	4.41	-999	-0.31	3.77	-999	-999	-999	-999	-0.31	3.77	-999	-999	-999	-999	MD95-2042M99/1450
2652	-999	-999	-999	-999	-999	-999	-999	-1.05	2.57	-999	-999	-999	-999	-999	-999	-999	-999	S98/1689
2656	-999	-999	-999	4.48	-999	-999	-999	-999	-999	-999	-999	-0.61	3.84	-999	-999	-999	-999	MD95-2042M99/3298
2656	-999	-999	-999	4.53	-999	-999	-999	-999	-999	-2.35	4.83	-2.35	4.83	-999	-999	-999	-999	MD95-2042M99/3297
2656	-999	-999	-999	-999	-999	-999	-999	-0.82	2.52	-999	-999	-999	-999	-999	-999	-999	-999	S98/1690
2660	-999	-999	-999	4.59	-999	-999	-999	-999	-999	-2.33	4.89	-2.33	4.89	-999	-999	-999	-999	MD95-2042M99/1881
2660	-999	-999	-999	4.6	-999	-0.33	3.96	-999	-999	-999	-999	-0.33	3.96	-999	-999	-999	-999	MD95-2042M99/1882
2660	-999	-999	-999	-999	-999	-999	-999	-1.12	2.69	-999	-999	-999	-999	-999	-999	-999	-999	S95/4014
2663	-999	-999	-999	4.73	-999	-999	-999	-999	-999	-2.39	5.03	-2.39	5.03	-999	-999	-999	-999	MD95-2042M99/3283
2667	-999	-999	-999	4.88	-999	-999	-999	-999	-999	-1.94	5.18	-1.94	5.18	-999	-999	-999	-999	MD95-2042M99/3284
2667	-999	-999	-999	4.84	-999	-0.23	4.2	-999	-999	-999	-999	-0.23	4.2	-999	-999	-999	-999	MD95-2042M99/3285
2670	-999	-999	-999	4.86	-999	-999	-999	-999	-999	-2.14	5.16	-2.14	5.16	-999	-999	-999	-999	MD95-2042M99/1538
2670	-999	-999	-999	4.76	-999	-999	-999	-999	-999	-999	-999	-1.2	4.91	-1.2	4.91	-999	-999	MD95-2042M99/1539
2670	-999	-999	-999	-999	-999	-999	-999	-0.98	2.63	-999	-999	-999	-999	-999	-999	-999	-999	S98/1692
2673	-999	-999	-999	4.96	-999	-999	-999	-999	-999	-2.06	5.26	-2.06	5.26	-999	-999	-999	-999	MD95-2042M99/3286
2677	-999	-999	-999	4.91	-999	-999	-999	-999	-999	-1.98	5.21	-1.98	5.21	-999	-999	-999	-999	MD95-2042M99/3287
2677	-999	-999	-999	5.07	-999	0.05	4.43	-999	-999	-999	-999	0.05	4.43	-999	-999	-999	-999	MD95-2042M99/3288
2680	-999	-999	-999	5.04	-999	-0.03	4.4	-999	-999	-999	-999	-0.03	4.4	-999	-999	-999	-999	MD95-2042M99/1883
2680	-999	-999	-999	5.04	-999	-999	-999	-999	-999	-999	-999	-1.29	5.19	-1.29	5.19	-999	-999	MD95-2042M99/1884
2680	-999	-999	-999	-999	-999	-999	-999	-1.36	2.64	-999	-999	-999	-999	-999	-999	-999	-999	S95/4015
2683	-999	-999	-999	4.95	-999	-999	-999	-999	-999	-1.77	5.25	-1.77	5.25	-999	-999	-999	-999	MD95-2042M99/3289
